Clients,Bandwidth_Usage,RSSI,SNR,Latency,Packet_Loss,Interference,AP_Load,Traffic_Type
4,67.24573412,-49.20071568,14.85901571,37.63089864,3.641995218,-61.65825693,53.7965873,Streaming
7,35.47066814,-44.65792248,29.75886104,44.03791553,2.970523056,-39.57256555,49.6589354,Streaming
3,12.54391997,-34.44194427,35.7814181,31.72074382,3.079491222,-70.71156496,7.526351981,Web
45,14.18648871,-40.08376795,20.15605815,25.26889986,1.472259182,-32.53903317,100,Streaming
6,7.384295413,-33.34855765,11.36023226,29.88995266,1.812536716,-81.26036049,8.861154496,Streaming
41,10.75540528,-62.99728799,24.84877603,23.50831991,4.882328172,-84.29779066,88.19432331,VoIP
48,2.72524821,-43.46312236,18.35591718,20.02711924,2.355847556,-31.04364108,26.16238282,Game
31,3.51365537,-53.42155912,20.3642814,47.29352595,4.495564177,-82.01349329,21.7846633,VoIP
47,9.739146001,-48.71963295,16.61702584,39.89510284,2.365869641,-34.40296057,91.54797241,Game
26,6.633452287,-53.11414455,29.01884826,33.09152589,4.222726884,-46.99417192,34.49395189,Web
15,25.43737617,-81.12680318,14.25949397,33.07668524,6.830374348,-92.65266925,76.3121285,Web
16,10.28400514,-80.94285701,20.46114553,45.74509645,5.039847443,-85.04393036,32.90881643,Streaming
37,20.64797104,-42.89037598,27.06069682,17.40380204,3.010264358,-81.37942129,100,Streaming
9,24.60570682,-36.89794711,32.63293023,37.9764772,0.148733982,-49.93921482,44.29027227,Streaming
19,4.786247177,-57.79616403,8.111609591,22.11348161,1.661410493,-53.90196482,18.18773927,VoIP
31,1.680289459,-81.28128103,8.733424997,15.54508361,3.218234647,-39.89101778,10.41779465,VoIP
4,32.14581231,-51.58201367,28.31602526,15.17102215,1.721168014,-73.26415147,25.71664985,Game
21,5.433119499,-76.96081911,15.76975514,53.2077231,3.431796295,-87.94404297,22.81910189,Streaming
38,1.23866922,-47.47181253,33.54002298,57.04542132,2.82017758,-70.65798039,9.413886069,Game
39,9.107151684,-70.86544545,34.06271592,21.94949274,6.267247256,-82.70786511,71.03578314,Web
44,12.24887625,-78.01246996,19.0128775,40.31550961,3.366833447,-86.31607603,100,Web
19,1.824758825,-34.63918737,32.67781211,43.83624427,-0.2042718,-43.32714339,6.934083536,Game
46,14.82097604,-60.49006768,7.397770281,30.92909099,5.13029343,-67.69292826,100,Streaming
23,17.48725675,-43.19657784,10.9542695,29.73809418,1.766840642,-46.38254117,80.44138106,Game
22,8.553353736,-74.76653829,36.07654066,34.01200473,3.107541087,-83.68365075,37.63475644,Web
14,34.06081875,-61.04006994,34.41492411,51.87427981,5.604486578,-95.70095675,95.3702925,Streaming
42,17.79259712,-36.21678522,23.88530755,38.84095054,3.435154601,-89.61980568,100,VoIP
11,46.51589329,-77.03052383,15.40558294,8.750286434,2.885766685,-40.51423084,100,Web
15,5.3235658,-62.17949884,20.67375061,27.53142172,3.165822144,-83.39169618,15.9706974,Web
12,18.58252174,-69.7136768,15.30482062,27.25735121,5.811907567,-88.07418161,44.59805217,Web
37,19.53914948,-39.13061606,28.83599556,33.97304009,-0.971173822,-64.88413435,100,Streaming
47,7.177116433,-46.42001728,2.555121957,16.99510369,1.887573271,-34.2680005,67.46489447,Game
18,25.34150723,-44.74760162,19.74120574,35.32541761,2.827368176,-44.85697774,91.22942603,VoIP
31,9.607074626,-71.5027061,26.80255046,46.04185625,6.087676018,-57.29524499,59.56386268,Web
14,2.895932989,-64.82132225,13.88971473,19.19235377,3.501393125,-88.09392433,8.10861237,Game
45,16.71854571,-78.69522171,33.31963524,39.29355194,7.131274339,-50.64402074,100,VoIP
44,10.47153134,-76.20400366,4.427158955,24.35578951,6.535985008,-51.5304453,92.14947577,Streaming
11,4.769837449,-68.93258535,8.807011211,26.64163598,2.057459543,-72.46664483,10.49364239,VoIP
9,50.82519705,-53.42349076,14.26931571,22.50860918,3.648996815,-69.59813554,91.48535469,VoIP
20,4.497443918,-56.62866386,32.43569012,45.73472653,3.327087318,-74.75463641,17.98977567,Streaming
23,9.430155498,-50.22165907,25.50974404,37.35146663,4.775830921,-35.73691074,43.37871529,Streaming
39,6.148975705,-33.9878588,34.84095885,18.68768927,3.03257029,-37.65722582,47.9620105,Game
47,11.47415696,-41.96124711,3.504876365,27.35733711,-0.143314317,-54.87313289,100,Web
33,7.5354425,-75.32307174,33.36800674,26.73037103,3.605711765,-44.38278697,49.7339205,VoIP
30,4.373531563,-41.24535771,29.87867829,14.57696206,2.127623164,-65.19597143,26.24118938,Game
17,7.563910819,-38.61294225,7.880724256,35.79380587,-0.403853405,-83.46335074,25.71729679,Web
6,56.29113065,-48.88565358,33.25417416,30.73830403,-0.03383963,-45.77710044,67.54935678,Streaming
14,4.521845923,-45.28347191,20.54028386,44.57540236,1.264331446,-58.24584265,12.66116858,Game
9,50.2421137,-51.53127517,31.60228313,24.21520711,0.276761112,-52.92030143,90.43580467,Web
30,5.237400551,-40.0633862,13.94040685,47.52157325,0.411924576,-36.19581839,31.4244033,Streaming
45,0.833906336,-35.69143877,8.771344623,53.75113582,-0.305647176,-83.66191786,7.50515702,Web
32,11.26172288,-35.66517954,12.59558243,16.37799679,0.779353563,-45.29971613,72.07502644,Streaming
42,17.2678308,-69.9870506,7.910122408,21.71705358,5.555326828,-72.46456488,100,Streaming
38,12.88113191,-71.160403,32.13697667,55.2404009,4.386224521,-72.71245238,97.89660248,Web
3,25.79773481,-74.06623897,38.91799293,14.66410996,5.955001897,-88.50050993,15.47864089,Game
13,11.23180484,-52.58369683,28.1147568,22.19317364,2.434288211,-90.55673347,29.20269258,Streaming
31,15.79034022,-62.86369135,33.22758956,17.72523042,4.61037528,-58.06141802,97.90010937,VoIP
39,16.74780506,-58.45935681,33.22367438,11.34422136,2.354158102,-68.85289595,100,VoIP
9,11.50888479,-45.09365105,26.73269447,4.571947767,1.687270744,-73.31941213,20.71599262,Streaming
24,9.201365624,-51.31597762,36.9402627,7.718833982,1.268253164,-44.51526364,44.166555,Game
21,13.86533708,-40.04974023,4.599628945,12.45602122,1.422737728,-40.71692156,58.23441574,Web
16,2.203199193,-66.85110019,31.66789387,35.52138229,4.751478113,-41.31618625,7.050237416,VoIP
40,5.242493462,-52.69973966,3.501939111,27.40622655,0.779272995,-50.64821943,41.93994769,Streaming
26,3.263349053,-76.18429093,22.62088876,8.283863516,5.78571644,-59.55761315,16.96941508,Streaming
30,9.514245452,-71.1219639,8.766306253,51.23046816,4.531776553,-50.81336475,57.08547271,Streaming
13,28.05626132,-46.77582563,10.00505028,35.42850272,3.864778744,-38.60738623,72.94627944,Game
10,19.6879498,-55.41604912,35.2022932,16.07631671,5.208889724,-84.11575367,39.37589961,Streaming
1,3.115169201,-55.0464975,11.11553659,49.22219872,5.313839526,-91.16384272,0.62303384,Game
49,12.41381864,-45.40661639,8.525109422,50.2793484,0.262164644,-77.24735843,100,VoIP
11,1.553127454,-54.65601504,21.57379446,16.67388218,1.692880783,-81.50718144,3.416880399,Game
24,17.47691469,-81.80407442,31.34246091,53.51375138,6.278692269,-68.06502997,83.88919051,Streaming
6,60.02952444,-45.1110582,9.38511184,11.73425246,4.176579349,-60.15026461,72.03542933,VoIP
49,15.38139128,-64.23313021,13.18157336,54.15876262,3.928615645,-45.2876461,100,VoIP
17,9.400187716,-63.83414375,28.6994593,6.680234638,4.009823715,-45.09653934,31.96063823,Game
20,7.084781342,-58.2683976,20.5619348,36.21379203,2.123835914,-37.5978441,28.33912537,VoIP
47,9.048959692,-62.54041573,15.88866303,34.01704225,5.114431844,-75.66150839,85.0602211,Streaming
35,0.361447029,-62.83540771,14.55258864,55.93004197,2.853289395,-78.82160499,2.530129206,Web
3,22.19921373,-34.43561662,23.50551255,13.25277112,-0.028043412,-53.06254355,13.31952824,Streaming
41,19.18183813,-52.15881356,6.099230318,33.63655356,0.797563581,-82.39561688,100,Game
35,10.22612995,-48.22677048,16.34227776,55.96734654,0.457900354,-88.62167018,71.58290962,Web
5,2.383729075,-43.28977697,27.45857223,36.33093646,2.203021796,-67.30140056,2.383729075,Game
7,31.97019254,-68.64169065,34.15005241,18.80165531,5.699933304,-43.70952737,44.75826956,VoIP
45,13.21541445,-43.2689084,32.26478272,30.58516573,3.304893664,-81.7959486,100,VoIP
31,6.729503925,-61.903983,18.08017919,30.76656568,5.653119366,-85.31692224,41.72292433,Streaming
35,8.267140383,-71.76219888,32.42358778,17.74363143,6.829394434,-79.34822754,57.86998268,VoIP
13,27.47486262,-51.89494707,12.32958525,30.31879334,0.750479163,-84.60917499,71.43464281,VoIP
9,39.95856655,-70.01348672,10.22798418,30.89504236,6.871549598,-77.0638202,71.92541978,Streaming
36,14.73554528,-75.03471765,19.8023674,27.41262894,4.561699039,-72.40700673,100,Game
20,23.55558697,-37.94200626,8.749611834,10.35486419,1.866432552,-66.18823008,94.22234788,VoIP
45,10.84502727,-57.716092,2.005277916,36.52990826,1.48019721,-34.04911591,97.60524547,VoIP
8,21.3137916,-68.18664091,4.460720819,9.82875234,3.051583233,-72.86990273,34.10206656,Streaming
16,34.67716655,-51.96620932,35.66380296,20.05640852,3.71857343,-39.24602818,100,Game
40,17.00378146,-40.20453584,4.311244733,52.79925449,3.53176115,-52.66705485,100,VoIP
6,60.8521817,-34.48618607,35.65768193,49.98027814,2.308268117,-61.15907886,73.02261803,Streaming
32,7.933355513,-53.60083137,6.304542109,51.48874244,0.657869438,-72.39008055,50.77347529,Streaming
21,18.35247177,-65.99015101,30.97846203,38.4602658,4.958359832,-35.9189154,77.08038144,Streaming
41,6.688493088,-39.8433627,34.12894278,39.63068452,3.670583619,-63.96686332,54.84564332,VoIP
15,6.742851832,-66.02552947,13.88382687,24.65771612,2.012754915,-68.21117319,20.2285555,Streaming
5,47.8019088,-31.57352431,24.02872185,5.50525001,3.061120314,-45.946112,47.8019088,Streaming
44,0.297620348,-68.37764725,35.54635349,38.71082023,6.706965747,-71.88573726,2.619059059,Web
27,4.810319594,-73.85722615,3.399758241,22.46968566,2.989015309,-93.09423825,25.97572581,Web
28,22.0593147,-63.4514114,14.00836092,8.312041182,4.235372612,-60.56893994,100,Streaming
44,14.34667772,-61.49562042,13.47509968,29.61889845,3.259476865,-52.83615003,100,Streaming
15,29.12311888,-78.80341425,4.027037239,43.7220696,7.606849685,-84.76463849,87.36935663,Streaming
36,2.838065114,-69.29071785,5.314418391,32.86941933,5.909720355,-71.39063416,20.43406882,VoIP
39,20.01178136,-57.87061873,16.29594723,10.87689905,2.149716682,-38.42789845,100,Streaming
42,10.72224773,-81.13173654,23.06767154,33.72156489,6.524399444,-39.84743757,90.06688092,Streaming
33,13.18157869,-55.09452737,19.94200714,52.23860326,1.235100656,-57.16246474,86.99841937,Web
19,31.88610852,-35.28684889,32.47623865,51.46503729,2.080883394,-41.16213012,100,Web
45,7.933570606,-74.63279108,35.45293657,53.17333631,4.213720639,-62.27742079,71.40213545,VoIP
20,25.11580446,-67.61406318,3.410480539,6.410132944,3.769491032,-79.20119033,100,Game
38,4.855382613,-36.94678893,17.78723545,38.15877164,1.099637523,-38.45003815,36.90090786,Game
28,4.326827834,-54.25255544,15.50406655,39.48574586,1.625672657,-80.54145146,24.23023587,Web
36,18.31251469,-64.71489682,27.05006591,52.64181725,3.407832342,-51.0839476,100,VoIP
1,40.56818056,-32.28182388,39.6720273,29.87947282,2.673013095,-66.68809,8.113636113,Web
28,18.06578775,-67.27425736,36.82011765,34.0853296,5.953119769,-85.22376502,100,Streaming
15,19.63638574,-64.69317681,33.85584944,47.04394107,4.148657801,-73.2623892,58.90915721,Game
42,1.127519911,-53.31800621,11.97496362,40.96035616,2.975514931,-42.96601736,9.47116725,Streaming
27,3.075700399,-68.33048337,24.74221597,38.18419331,4.109616748,-41.88910699,16.60878215,Game
37,3.624223412,-54.81823859,10.3833159,49.91269346,5.465996936,-84.99326678,26.81925325,VoIP
29,11.90554203,-42.3709618,18.49676281,15.46096455,-0.357432352,-58.19936953,69.0521438,Web
44,17.38031721,-66.5977254,14.17193915,21.13034629,5.199341268,-59.06626655,100,VoIP
6,28.15097672,-34.28909942,37.29396896,18.02631632,2.752920348,-95.79912104,33.78117207,Web
2,78.67573762,-74.13651738,17.20357275,15.06639844,6.175287301,-69.54495576,31.47029505,Web
40,2.112457075,-51.67462253,12.53251295,29.68168868,2.041349077,-72.21735103,16.8996566,VoIP
27,19.11961113,-59.1168083,33.18633121,12.14687096,3.782477049,-94.47110407,100,VoIP
15,6.152878467,-55.76729955,12.6576057,25.48227208,2.245563365,-94.09689736,18.4586354,Game
46,8.412480913,-58.66550732,10.33714531,39.60617888,5.218534536,-72.493468,77.3948244,Streaming
26,10.17243867,-50.15527685,21.98223402,31.42391478,1.28340631,-85.81912841,52.89668109,Streaming
22,17.1877177,-48.33777995,5.64426664,46.6126439,0.803604738,-59.13734658,75.62595787,Streaming
38,10.574567,-54.52521706,20.11666463,57.0064357,4.212114173,-59.20172794,80.36670923,Game
19,9.162722972,-62.52702542,29.77189004,9.757073993,3.354993113,-41.91250964,34.81834729,Game
27,12.55239776,-57.43637305,33.20514577,7.550639942,4.742966429,-62.70563239,67.78294792,VoIP
35,8.827239662,-42.55510697,3.770056336,51.86192715,3.751663357,-84.35803042,61.79067763,VoIP
29,12.6923686,-71.42886702,25.92730214,54.6178969,4.819547832,-75.7812918,73.61573785,Game
21,4.072083382,-49.58409711,8.757990493,24.30980855,1.874498473,-66.14370596,17.10275021,VoIP
32,8.41645255,-72.31306602,25.25182456,13.88831886,6.948957187,-88.2173103,53.86529632,Streaming
32,1.489416174,-49.37738709,12.5164709,12.64987938,4.409987861,-77.5340953,9.532263513,Web
7,2.15593735,-54.44731548,8.099567594,7.184115186,1.322828214,-89.37132641,3.01831229,Web
38,9.376842403,-48.95157993,33.71529375,44.10917511,0.851623025,-75.64160449,71.26400227,Streaming
1,49.87650791,-66.06215048,19.06493321,7.324767265,5.221357613,-40.92108492,9.975301581,VoIP
12,44.48498926,-80.88933661,15.13509988,34.35260279,5.959288625,-52.06691429,100,Game
14,25.16748593,-78.93006196,35.93973485,33.94380937,6.56131476,-55.6011293,70.46896061,Streaming
13,22.61630379,-51.59578711,18.80477849,17.73055313,1.882246267,-86.76272096,58.80238986,VoIP
17,30.83568826,-66.45163659,23.54489384,30.59565502,2.328807826,-93.12146813,100,Web
49,13.26335017,-40.78135667,5.595626991,16.28121858,2.837838336,-51.1504938,100,VoIP
7,56.27633625,-55.72021251,23.81633806,30.72281486,1.782803602,-77.73270702,78.78687075,VoIP
37,20.26894266,-74.62518863,28.26075344,44.75233362,5.9833117,-91.44763012,100,Web
18,4.429906372,-69.66319915,18.96371217,7.294896609,3.605361304,-38.09729394,15.94766294,VoIP
34,8.978599716,-33.62642544,13.20628337,45.73748261,2.266186517,-89.00084829,61.05447807,Web
47,7.279365079,-57.67272044,16.98247221,52.40243903,5.502681411,-30.96641709,68.42603174,Game
3,24.96235469,-32.04804676,12.24030219,41.02014362,2.988112748,-40.41344782,14.97741281,VoIP
26,15.07598918,-45.60266675,30.53835099,8.377892148,2.668645094,-89.28235661,78.39514374,Game
5,58.63371496,-59.04095727,27.54709142,3.947174272,1.630887594,-86.48499748,58.63371496,Web
37,20.91961066,-71.46151717,7.784891711,54.61318139,4.559045893,-82.3187742,100,VoIP
2,38.57678616,-33.23241207,38.42948401,17.19090211,0.791366238,-46.26766133,15.43071447,Game
32,4.913597017,-81.11488366,33.51692479,32.48545561,6.834415053,-43.95038282,31.44702091,Game
23,19.43715677,-34.11399946,18.23267614,52.74899605,3.283433577,-38.96004302,89.41092115,Streaming
19,14.46253789,-50.0216019,18.98861378,20.08157761,1.521416418,-80.22858589,54.95764397,VoIP
28,23.58317698,-42.6762202,28.36808227,28.8324307,0.382278672,-47.99291733,100,Streaming
44,11.89197965,-70.85126126,14.53202935,25.32352984,4.714917721,-69.92586242,100,Game
31,24.02612928,-53.49875528,36.49369477,15.1396527,0.587304827,-70.16613638,100,VoIP
45,12.6107457,-55.54242176,26.81619352,45.9281628,5.273185818,-53.31678909,100,Game
17,18.14168151,-55.19383384,24.23681741,4.831358736,2.643723289,-78.57007611,61.68171714,Game
39,7.67770793,-42.04886951,30.54756821,49.43041303,-0.072674373,-71.98301663,59.88612185,Game
3,34.29721317,-45.21311157,9.952107585,43.56870634,1.058841625,-94.36357457,20.5783279,Streaming
49,16.33054438,-76.68627724,34.88036326,55.96273415,7.506534394,-59.29341765,100,VoIP
8,34.49793596,-34.26556462,26.22870838,50.13346798,2.065359952,-75.75699793,55.19669754,VoIP
40,3.856878948,-51.89882813,31.67761671,40.6467903,0.586778329,-34.5556944,30.85503158,Web
32,12.28752958,-70.88359468,31.35883308,41.70783715,2.342895504,-55.27850412,78.64018931,Game
10,6.044003602,-52.21570742,37.57725944,31.25555133,0.504917797,-40.28632923,12.0880072,Web
19,17.44535432,-58.14929047,7.22939588,16.8846403,1.271582621,-45.66331412,66.29234641,VoIP
42,13.19358819,-70.63683613,7.679174738,32.30948251,4.362801433,-65.69257609,100,Game
35,18.00922614,-80.17939039,4.771485802,33.55551567,5.024507865,-80.05382678,100,Web
31,4.914245811,-64.32392652,2.1495047,16.77990519,6.245233909,-46.68690466,30.46832403,VoIP
45,5.972653341,-52.88638476,17.74245027,10.12512446,3.211986167,-37.45177413,53.75388007,Streaming
49,11.30540232,-76.83480933,18.64185103,33.27994346,5.478277735,-64.58624304,100,Streaming
24,8.918826976,-32.67170472,10.71054378,12.0592898,0.073293602,-50.92501668,42.81036948,VoIP
3,29.28049952,-37.68161322,5.709158952,14.11123018,1.506505156,-75.79061019,17.56829971,Streaming
33,16.78096237,-52.47498671,3.000744821,56.56377593,3.477460287,-64.38854475,100,Game
32,9.909434955,-35.48463764,5.611056738,18.05988442,2.731508748,-43.63783249,63.42038371,Streaming
48,9.29457213,-39.54676493,12.46390311,28.32656703,1.824904876,-37.80113964,89.22789245,Web
23,7.721831734,-71.04134261,18.92476661,43.86627331,2.201027722,-56.39099514,35.52042598,Game
35,9.155904221,-56.45740952,15.79865975,42.07744242,2.155514924,-53.82803875,64.09132955,Streaming
17,17.8194225,-46.45580422,5.587050497,38.49341188,0.467756654,-54.85084295,60.5860365,Streaming
31,6.81063638,-64.76722193,30.24125303,18.99653861,4.639614144,-88.69106009,42.22594556,Web
3,57.5343358,-34.69728894,24.74813857,33.86562239,-0.20429522,-76.9935225,34.52060148,Streaming
45,9.174368732,-43.90901696,3.22079169,41.1309777,2.787054933,-84.74569947,82.56931859,Streaming
11,17.72097529,-81.04468895,10.22759452,32.17959054,4.011731531,-76.33011908,38.98614563,Streaming
36,0.475191378,-83.29873529,2.657382601,55.94402855,6.783059469,-34.04302211,3.421377923,VoIP
38,6.602439943,-72.91333985,11.6849581,15.6670499,5.112287606,-42.97039227,50.17854357,Streaming
33,0.895805163,-50.03987518,32.29553743,9.199583589,1.637955645,-77.17037396,5.912314078,VoIP
48,4.237661629,-73.86892042,5.101300161,30.52786108,4.079526059,-86.35540146,40.68155164,Game
14,18.77105194,-60.020846,21.37340957,32.61551014,5.518275661,-72.90822979,52.55894544,Web
47,17.44072982,-64.89706385,10.03479039,32.61294864,2.636563075,-42.6861166,100,Web
15,35.5939227,-52.40800743,12.32408714,41.06540222,1.808426917,-82.39685552,100,Web
46,8.045561617,-68.8293417,26.03298487,11.03612598,3.094991642,-59.38583766,74.01916687,VoIP
38,2.547671903,-64.91544247,32.53514055,25.21578354,3.73556142,-50.76100225,19.36230647,Game
33,20.93775146,-83.23507983,7.261684505,20.4400213,4.262179976,-39.18297342,100,Game
